epoch,loss,mse,psnr_metric,ssim_metric,val_loss,val_mse,val_psnr_metric,val_ssim_metric
0,2.433699369430542,0.07523133605718613,12.138504981994629,0.4895475208759308,1.8191602230072021,0.025124428793787956,16.815921783447266,0.5891850590705872
1,1.366134524345398,0.024380816146731377,17.295360565185547,0.6546480059623718,1.2421350479125977,0.02324831299483776,17.794940948486328,0.6498072147369385
2,0.991457462310791,0.020769260823726654,18.316333770751953,0.6981109976768494,0.9322984218597412,0.020429441705346107,18.77947998046875,0.7042072415351868
3,0.7706835269927979,0.017321856692433357,19.552570343017578,0.7586431503295898,0.7922970652580261,0.01750657521188259,19.840299606323242,0.7589014768600464
4,0.6825450658798218,0.015479642897844315,20.267560958862305,0.7806187272071838,0.7472032308578491,0.017581157386302948,19.850677490234375,0.7564071416854858
5,0.6252837181091309,0.014609173871576786,20.643268585205078,0.788180947303772,0.7149956226348877,0.0177445150911808,19.34686851501465,0.7701600790023804
6,0.6236608028411865,0.015269470401108265,20.28432846069336,0.7964839339256287,0.6585713624954224,0.01662963442504406,20.825349807739258,0.7766454219818115
7,0.5815522074699402,0.01439636293798685,20.81022834777832,0.8023675084114075,0.6660911440849304,0.016925381496548653,20.678247451782227,0.7799345254898071
8,0.5666792392730713,0.013888788409531116,20.84056854248047,0.806276261806488,0.6183966398239136,0.0167233869433403,20.118783950805664,0.7843849658966064
9,0.5521037578582764,0.014442133717238903,20.766908645629883,0.8094772100448608,0.6220237612724304,0.015498197637498379,20.370737075805664,0.7858304977416992
10,0.5258732438087463,0.013392574153840542,21.195850372314453,0.8174667954444885,0.6232314705848694,0.01685408130288124,20.018327713012695,0.7799596190452576
11,0.5271816849708557,0.013478526845574379,21.22049903869629,0.8167807459831238,0.6044594645500183,0.016955342143774033,20.285327911376953,0.7907535433769226
12,0.5154966115951538,0.013611507602036,21.502077102661133,0.8175109624862671,0.6415404081344604,0.01728125289082527,19.61054229736328,0.7854709625244141
13,0.5108510851860046,0.013546551577746868,21.335039138793945,0.818982720375061,0.5719306468963623,0.015607749111950397,21.126680374145508,0.7941873669624329
14,0.493240088224411,0.012868165038526058,21.44722557067871,0.8146430253982544,0.5688842535018921,0.015002679079771042,21.242267608642578,0.794265866279602
15,0.5045868158340454,0.012520178221166134,21.689374923706055,0.8210561871528625,0.5607483983039856,0.015193412080407143,21.12696647644043,0.8019424676895142
16,0.48375120759010315,0.012855331413447857,21.779348373413086,0.8253532648086548,0.5545157790184021,0.015373457223176956,21.22209930419922,0.8012859225273132
17,0.4911195933818817,0.013039461337029934,21.605905532836914,0.8227318525314331,0.5626404881477356,0.015886427834630013,21.00916290283203,0.7955018281936646
18,0.4761943519115448,0.012522277422249317,21.813613891601562,0.8236425518989563,0.5612053275108337,0.015688778832554817,20.700328826904297,0.7940458059310913
19,0.4735602140426636,0.013034424744546413,21.745880126953125,0.8250569701194763,0.5346665978431702,0.014626567251980305,21.23175811767578,0.7972641587257385
20,0.46677902340888977,0.01240117009729147,21.934175491333008,0.8256171345710754,0.5394332408905029,0.015503469854593277,21.128902435302734,0.7957808375358582
21,0.46932536363601685,0.012720262631773949,21.685625076293945,0.8236678242683411,0.5350768566131592,0.014851550571620464,20.879362106323242,0.7971178293228149
22,0.4536702632904053,0.012473282404243946,21.83274269104004,0.8242854475975037,0.5368077158927917,0.015151352621614933,20.64910125732422,0.7918128371238708
23,0.4507988393306732,0.012425923720002174,22.016765594482422,0.8277489542961121,0.5149288773536682,0.014226874336600304,21.21539878845215,0.7986613512039185
24,0.4463927149772644,0.012603899464011192,22.166791915893555,0.825998842716217,0.536689043045044,0.01475521083921194,20.864200592041016,0.7864901423454285
25,0.4503096342086792,0.012426462955772877,21.919679641723633,0.8274032473564148,0.5120899081230164,0.014607660472393036,21.356346130371094,0.7962909936904907
26,0.4437767565250397,0.012568450532853603,21.986310958862305,0.8277551531791687,0.5249344706535339,0.014400266110897064,21.62871742248535,0.8017091751098633
27,0.4432021677494049,0.011923905462026596,22.064924240112305,0.8275309205055237,0.510762095451355,0.015346433967351913,20.690523147583008,0.7942368984222412
28,0.43579527735710144,0.01231832429766655,22.04722785949707,0.8289560079574585,0.5004439353942871,0.014623926021158695,21.629072189331055,0.8013326525688171
29,0.4329945743083954,0.011912096291780472,22.257659912109375,0.831135630607605,0.5404888987541199,0.0157131589949131,20.863056182861328,0.79026859998703
30,0.4271131753921509,0.011944025754928589,21.943166732788086,0.8210341334342957,0.500065267086029,0.013515328988432884,21.623046875,0.796819806098938
31,0.42051610350608826,0.011931162327528,22.03007698059082,0.8252689838409424,0.5107933878898621,0.014269242994487286,20.464094161987305,0.7900607585906982
32,0.4369047284126282,0.012049786746501923,22.026639938354492,0.8299816846847534,0.4976128041744232,0.014275706373155117,21.55927848815918,0.7989946007728577
33,0.41499847173690796,0.011742048896849155,22.273462295532227,0.8255810141563416,0.5045782327651978,0.014778263866901398,21.264467239379883,0.8018041849136353
34,0.4119725227355957,0.011247090995311737,22.429933547973633,0.8309739232063293,0.4816260039806366,0.014514843933284283,21.839914321899414,0.8033018112182617
35,0.41154468059539795,0.01140234712511301,22.427309036254883,0.8290154337882996,0.4918101727962494,0.013646579347550869,20.82669448852539,0.7963115572929382
36,0.4064610004425049,0.011344949714839458,22.384565353393555,0.8311591148376465,0.4773823618888855,0.013481644913554192,21.569738388061523,0.8026304841041565
37,0.4010883867740631,0.011644996702671051,22.505470275878906,0.8302193284034729,0.47141727805137634,0.01372513361275196,21.671838760375977,0.7995736598968506
38,0.39539527893066406,0.010885209776461124,22.511978149414062,0.8306888937950134,0.4871732294559479,0.01437976025044918,21.77748680114746,0.796883225440979
39,0.4186957776546478,0.011934812180697918,22.25307846069336,0.8293024897575378,0.47674012184143066,0.014184379018843174,21.51612091064453,0.8019759654998779
40,0.39126017689704895,0.011148803867399693,22.708541870117188,0.8342337608337402,0.4647121727466583,0.013201429508626461,21.807851791381836,0.8094087243080139
41,0.3911268711090088,0.010919064283370972,22.626758575439453,0.8348653316497803,0.46445345878601074,0.013079269789159298,21.449064254760742,0.8020293116569519
42,0.3930143415927887,0.010985939763486385,22.665199279785156,0.8343279361724854,0.4717525243759155,0.013463396579027176,21.901613235473633,0.8056716322898865
43,0.3834187686443329,0.01099016610532999,22.500104904174805,0.8368504047393799,0.485592782497406,0.0139190424233675,21.944091796875,0.8025029897689819
44,0.38784489035606384,0.011121486313641071,22.429513931274414,0.833210825920105,0.4627467393875122,0.01366692315787077,21.985647201538086,0.8111775517463684
45,0.39007464051246643,0.010740052908658981,22.659563064575195,0.8361890912055969,0.47148242592811584,0.0147293945774436,21.801942825317383,0.8033310174942017
46,0.3844003975391388,0.011185701936483383,22.590829849243164,0.837253749370575,0.4516492187976837,0.01342783123254776,21.735200881958008,0.809083104133606
47,0.37540173530578613,0.010868607088923454,22.426408767700195,0.8354440331459045,0.4750562012195587,0.012845810502767563,21.405519485473633,0.7983955144882202
48,0.3745526671409607,0.010593953542411327,22.61595916748047,0.8377323746681213,0.4951760470867157,0.01444255467504263,20.676912307739258,0.801537275314331
49,0.3847322165966034,0.011180965229868889,22.40053939819336,0.8356887698173523,0.45969894528388977,0.013612973503768444,21.912145614624023,0.8116123080253601
50,0.36847928166389465,0.010776588693261147,22.716575622558594,0.8396638035774231,0.4714159667491913,0.013720842078328133,21.710357666015625,0.8109579086303711
51,0.36953964829444885,0.01087479293346405,22.71905517578125,0.8386467695236206,0.4720936715602875,0.013442298397421837,21.023405075073242,0.8016745448112488
52,0.3704594671726227,0.01056776661425829,22.664596557617188,0.8389286398887634,0.4433459937572479,0.012736674398183823,21.861400604248047,0.8123856782913208
53,0.3603193163871765,0.010490530170500278,22.7332706451416,0.8399481773376465,0.4442712068557739,0.013434037566184998,21.739337921142578,0.8123182058334351
54,0.3598361611366272,0.010577076114714146,22.572904586791992,0.8342297673225403,0.4464927017688751,0.012611459009349346,21.73082733154297,0.8095961809158325
55,0.37187308073043823,0.010368327610194683,22.709800720214844,0.838572084903717,0.4458552300930023,0.013424953445792198,22.009950637817383,0.8071998953819275
56,0.359285444021225,0.010327792726457119,22.793989181518555,0.8414493203163147,0.4652346670627594,0.014293421991169453,21.79218101501465,0.8089990019798279
57,0.3613297939300537,0.010213582776486874,22.879100799560547,0.840053915977478,0.45711636543273926,0.013732998631894588,21.851179122924805,0.8061692118644714
58,0.35889023542404175,0.01029345765709877,22.901018142700195,0.8415131568908691,0.4415878653526306,0.013406816869974136,21.923398971557617,0.8122755289077759
59,0.3542432487010956,0.010436390526592731,22.993818283081055,0.841576874256134,0.44080081582069397,0.013809292577207088,21.837060928344727,0.8133154511451721
60,0.34729698300361633,0.010691292583942413,22.696807861328125,0.8419111371040344,0.4590092897415161,0.01284327544271946,21.990222930908203,0.8051074743270874
61,0.3572661876678467,0.010480888187885284,22.7142391204834,0.838837742805481,0.4370880722999573,0.013272244483232498,21.91698455810547,0.8088527321815491
62,0.3483113944530487,0.010562654584646225,22.8259220123291,0.8400102257728577,0.43644076585769653,0.01222367212176323,21.979656219482422,0.8106510043144226
63,0.353799432516098,0.010136831551790237,22.903656005859375,0.841962456703186,0.44555801153182983,0.012650730088353157,21.863740921020508,0.8077626824378967
64,0.3468460142612457,0.010136445052921772,22.92519187927246,0.8443127274513245,0.4322938621044159,0.012770370580255985,22.162906646728516,0.8154983520507812
65,0.3417677879333496,0.01028742827475071,22.977312088012695,0.840840756893158,0.4356583058834076,0.013732945546507835,22.110570907592773,0.8131222128868103
66,0.3528956174850464,0.010508772917091846,22.695880889892578,0.8400192856788635,0.4496402144432068,0.013995395973324776,21.58553123474121,0.8033859133720398
67,0.3481258749961853,0.010391363874077797,22.78624153137207,0.8421410322189331,0.4411410391330719,0.013812555931508541,22.08119773864746,0.8059303164482117
68,0.3456288278102875,0.010479302145540714,22.974334716796875,0.8412659764289856,0.43284064531326294,0.013387378305196762,21.685579299926758,0.8140227198600769
69,0.3351791501045227,0.009908091276884079,23.080854415893555,0.8442800641059875,0.4323051869869232,0.013239195570349693,22.055957794189453,0.8127103447914124
70,0.3344557583332062,0.01001668069511652,22.98831558227539,0.8436855673789978,0.43283548951148987,0.013118610717356205,22.173358917236328,0.8066254258155823
71,0.3376496434211731,0.010391094721853733,22.9088134765625,0.8421530723571777,0.43663010001182556,0.01275058276951313,22.26458740234375,0.810498833656311
72,0.34896114468574524,0.010795052163302898,22.79879379272461,0.8430783748626709,0.4507165551185608,0.013276749290525913,21.7152042388916,0.8128470182418823
73,0.3375847339630127,0.010213125497102737,23.002609252929688,0.8476454615592957,0.4314904808998108,0.012877579778432846,22.02008056640625,0.8122991323471069
74,0.3347271978855133,0.010009865276515484,23.04283332824707,0.8461868166923523,0.4330807626247406,0.013366622850298882,22.11808967590332,0.8151206374168396
75,0.32912054657936096,0.009962847456336021,23.093212127685547,0.8470966815948486,0.43896475434303284,0.012630452401936054,22.19224739074707,0.8139630556106567
76,0.33221718668937683,0.010030213743448257,22.71894073486328,0.8379107713699341,0.43376871943473816,0.01273199263960123,21.72810173034668,0.8127637505531311
77,0.34087491035461426,0.009921046905219555,22.832828521728516,0.8371507525444031,0.43271973729133606,0.01344004925340414,21.58055305480957,0.812605619430542
78,0.3261493444442749,0.009937294758856297,22.996959686279297,0.843363881111145,0.4276338815689087,0.012726100161671638,21.84031105041504,0.8114686608314514
79,0.32534030079841614,0.00974304974079132,23.103578567504883,0.8436607122421265,0.4276319742202759,0.012793811969459057,22.116304397583008,0.8133638501167297
80,0.31965118646621704,0.009725017473101616,23.105449676513672,0.843635618686676,0.41726160049438477,0.01265924796462059,22.17813491821289,0.8158152103424072
81,0.3319512605667114,0.01028075348585844,22.8043155670166,0.8377669453620911,0.4265996217727661,0.012851567007601261,21.898691177368164,0.8134613633155823
82,0.3279128968715668,0.009992644190788269,23.067901611328125,0.8440127968788147,0.4301323890686035,0.01286918856203556,22.000879287719727,0.809557318687439
83,0.3222925066947937,0.00986245833337307,23.100265502929688,0.8429101705551147,0.4292145371437073,0.012527933344244957,21.895723342895508,0.8073199391365051
84,0.3199334442615509,0.009892691858112812,22.905902862548828,0.840463399887085,0.43330246210098267,0.012740228325128555,21.955228805541992,0.8107510805130005
85,0.3297397196292877,0.009931894950568676,22.7639102935791,0.832949161529541,0.4276106059551239,0.01294032670557499,21.977907180786133,0.812059760093689
86,0.31906646490097046,0.009857225231826305,22.985654830932617,0.8435801267623901,0.42738497257232666,0.012553629465401173,22.04636573791504,0.8112104535102844
87,0.3152023255825043,0.009598457254469395,23.123201370239258,0.8455866575241089,0.42157769203186035,0.012986049056053162,22.279428482055664,0.8142270445823669
88,0.3100372850894928,0.009658556431531906,23.282503128051758,0.848405122756958,0.411793053150177,0.012298054993152618,22.247920989990234,0.8164072632789612
89,0.3126450181007385,0.009667779318988323,23.22042465209961,0.8440473079681396,0.4411610960960388,0.012097451835870743,21.933948516845703,0.8052729964256287
90,0.33353424072265625,0.009551608934998512,23.230379104614258,0.8442502617835999,0.4279034733772278,0.012401877902448177,22.170434951782227,0.8137897253036499
91,0.32227611541748047,0.010094653815031052,23.010679244995117,0.842991292476654,0.42250916361808777,0.012554661370813847,22.295930862426758,0.8126572966575623
92,0.3083299696445465,0.009811723604798317,22.987812042236328,0.8432797193527222,0.41954076290130615,0.012252605520188808,22.193531036376953,0.8158105611801147
93,0.31201112270355225,0.009575157426297665,23.25995635986328,0.8480600118637085,0.4104636609554291,0.012101267464458942,22.415584564208984,0.8194841146469116
94,0.3082031011581421,0.00958849024027586,23.24827003479004,0.846055269241333,0.4194696843624115,0.01258252002298832,22.178316116333008,0.8143492341041565
95,0.3092661201953888,0.009558853693306446,23.24881935119629,0.8466883301734924,0.430300235748291,0.012804107740521431,22.159244537353516,0.8132896423339844
96,0.3116411864757538,0.009489581920206547,23.114900588989258,0.8427555561065674,0.4225926697254181,0.012170961126685143,22.008695602416992,0.8110592365264893
97,0.3053571283817291,0.009496612474322319,23.23084259033203,0.8455182313919067,0.4268611967563629,0.012861227616667747,22.17877960205078,0.812794029712677
98,0.3109501898288727,0.009918791241943836,23.238842010498047,0.8443752527236938,0.4218434691429138,0.012254231609404087,21.988759994506836,0.8100893497467041
99,0.30149829387664795,0.009540821425616741,23.17871856689453,0.8464106917381287,0.42731523513793945,0.012601613998413086,22.04529571533203,0.8140732049942017
100,0.2977536618709564,0.00952116958796978,23.12317657470703,0.8452009558677673,0.42182257771492004,0.011825653724372387,22.152427673339844,0.8127437829971313
101,0.29950931668281555,0.009574545547366142,23.10318374633789,0.8433811664581299,0.41173863410949707,0.011949031613767147,22.08403205871582,0.8139612078666687
102,0.2944406270980835,0.009235807694494724,23.304624557495117,0.8469001054763794,0.41460561752319336,0.01274695061147213,22.257585525512695,0.8127594590187073
103,0.2980506718158722,0.009577708318829536,23.282533645629883,0.8463660478591919,0.424226850271225,0.012600173242390156,21.95442008972168,0.8075047135353088
104,0.29797789454460144,0.009540731087327003,23.02524757385254,0.8455272912979126,0.42064398527145386,0.012620287016034126,22.298498153686523,0.8157369494438171
105,0.3012058734893799,0.009373025968670845,23.212665557861328,0.8464075922966003,0.4179926812648773,0.012460610829293728,22.249950408935547,0.812523603439331
106,0.300104022026062,0.009360207244753838,23.130178451538086,0.8464705348014832,0.4127749800682068,0.012491369619965553,22.311580657958984,0.8135377764701843
107,0.3062325417995453,0.00981536041945219,23.12240219116211,0.8427396416664124,0.4142945110797882,0.012131999246776104,21.92438507080078,0.8094668984413147
108,0.29679930210113525,0.009610313922166824,23.32624053955078,0.847208559513092,0.4161422550678253,0.012771655805408955,22.234128952026367,0.8136231899261475
109,0.2920039892196655,0.009526372887194157,23.1491641998291,0.8439648151397705,0.4153113067150116,0.011333632282912731,22.158002853393555,0.8126106262207031
110,0.2901647388935089,0.009380901232361794,23.193326950073242,0.8463373184204102,0.42535150051116943,0.01193169690668583,22.225749969482422,0.8133255243301392
111,0.2952977120876312,0.00907900184392929,23.252338409423828,0.8470597863197327,0.41295620799064636,0.012492634356021881,22.17266845703125,0.8096116781234741
112,0.29958465695381165,0.009472641162574291,23.233474731445312,0.8453360795974731,0.41666609048843384,0.01229360606521368,22.15331268310547,0.811412513256073
113,0.2862979471683502,0.009418132714927197,23.29816436767578,0.847112774848938,0.41178905963897705,0.012308119796216488,22.212200164794922,0.8103688955307007
114,0.28614258766174316,0.009251025505363941,23.311840057373047,0.8476720452308655,0.4184759855270386,0.012135234661400318,22.14204216003418,0.8144020438194275
115,0.28455209732055664,0.00948485266417265,23.383460998535156,0.8478161096572876,0.4142598807811737,0.012118767946958542,22.458263397216797,0.8146374821662903
116,0.28597888350486755,0.009633812122046947,23.188745498657227,0.8456639647483826,0.4188692271709442,0.012367315590381622,22.23881721496582,0.8115734457969666
117,0.28912973403930664,0.009277825243771076,23.133968353271484,0.8449763059616089,0.4109939932823181,0.012336036190390587,22.38794708251953,0.8132011890411377
118,0.2821495831012726,0.009033085778355598,23.502010345458984,0.8487675189971924,0.4209819734096527,0.01254008337855339,22.16805076599121,0.813341498374939
119,0.2797209322452545,0.008997623808681965,23.535411834716797,0.849087119102478,0.4134128987789154,0.012631821446120739,22.302593231201172,0.811258852481842
120,0.281900554895401,0.009240834973752499,23.360427856445312,0.8471256494522095,0.41863977909088135,0.012296183034777641,21.860191345214844,0.8087176084518433
121,0.28175559639930725,0.0093793123960495,23.396726608276367,0.8483144044876099,0.4227062165737152,0.011752809397876263,22.149404525756836,0.8146953582763672
122,0.2829681932926178,0.009298534132540226,23.21748924255371,0.8472170233726501,0.4129772186279297,0.012355603277683258,21.612272262573242,0.8071414828300476
123,0.2821977734565735,0.009164326824247837,23.398365020751953,0.8459852337837219,0.4163012206554413,0.012789747677743435,22.150115966796875,0.8096395134925842
124,0.2780655324459076,0.009350799955427647,23.233428955078125,0.8422674536705017,0.40974682569503784,0.011655090376734734,22.288118362426758,0.8109825253486633
125,0.2861119210720062,0.009124171920120716,23.296445846557617,0.8452123999595642,0.415302038192749,0.012452010996639729,22.28704833984375,0.809762179851532
126,0.274387389421463,0.009261094965040684,23.345624923706055,0.8459522724151611,0.41750749945640564,0.011910482309758663,22.27379608154297,0.8076059222221375
127,0.278735876083374,0.008887655101716518,23.32455825805664,0.8453129529953003,0.4304870367050171,0.011608712375164032,22.092863082885742,0.8109825849533081
128,0.29120486974716187,0.009238943457603455,23.251598358154297,0.8447973728179932,0.41042011976242065,0.012335145846009254,22.246259689331055,0.8112773895263672
129,0.29178911447525024,0.009317971765995026,23.35576629638672,0.8466863036155701,0.4224945604801178,0.013147315941751003,22.19056510925293,0.8100049495697021
130,0.27863338589668274,0.009192491881549358,23.413766860961914,0.8459717035293579,0.4157373905181885,0.012205017730593681,22.18379783630371,0.8117035627365112
131,0.2863180935382843,0.00931518990546465,23.293527603149414,0.8446111679077148,0.4301771819591522,0.01212848350405693,21.790719985961914,0.8024990558624268
132,0.2774437963962555,0.009157875552773476,23.3778018951416,0.844797670841217,0.41119855642318726,0.012623749673366547,22.18466567993164,0.8133929371833801
133,0.27452999353408813,0.00915022287517786,23.415102005004883,0.8476602435112,0.41079095005989075,0.012485098093748093,22.241687774658203,0.8110893368721008
134,0.2698042392730713,0.009077681228518486,23.430601119995117,0.8470986485481262,0.4149017930030823,0.012059410102665424,22.244718551635742,0.8136730790138245
135,0.2698465585708618,0.008996773511171341,23.42236328125,0.847794771194458,0.41264185309410095,0.011894789524376392,22.198270797729492,0.8115451335906982
136,0.2665133774280548,0.008923058398067951,23.471338272094727,0.8462238907814026,0.4100281596183777,0.012258081696927547,22.29160499572754,0.8103681206703186
137,0.2651268541812897,0.009090330451726913,23.337278366088867,0.8452885150909424,0.4275386333465576,0.011671938002109528,22.19978141784668,0.8055664896965027
138,0.27565374970436096,0.009292836301028728,23.31980323791504,0.8439794182777405,0.41268837451934814,0.012338518165051937,22.291202545166016,0.8110426068305969
139,0.26541706919670105,0.00875307247042656,23.42093849182129,0.8474981784820557,0.4191873371601105,0.012050231918692589,22.173999786376953,0.8108400702476501
140,0.267521470785141,0.009086244739592075,23.3719482421875,0.8472787737846375,0.41857045888900757,0.012476433999836445,21.569469451904297,0.8076301217079163
141,0.26498284935951233,0.008836843073368073,23.352283477783203,0.846570611000061,0.41498735547065735,0.01266394555568695,22.38047218322754,0.8104103803634644
