epoch,loss,mse,psnr_metric,ssim_metric,val_loss,val_mse,val_psnr_metric,val_ssim_metric
23,0.4567798972129822,0.012634471990168095,22.062475204467773,0.8232339024543762,0.3868715465068817,0.007698666304349899,22.925180435180664,0.8511476516723633
24,0.45482897758483887,0.012660431675612926,22.028350830078125,0.8238385319709778,0.3884681165218353,0.0073705255053937435,22.195968627929688,0.8427016139030457
25,0.45005637407302856,0.012399888597428799,22.086135864257812,0.8242858052253723,0.3451322019100189,0.00691962568089366,23.262128829956055,0.8581097722053528
26,0.4551384449005127,0.012454567477107048,22.02069664001465,0.8259757161140442,0.35415783524513245,0.007057047914713621,23.15085792541504,0.8569684028625488
27,0.44144338369369507,0.012460335157811642,22.096302032470703,0.8284142017364502,0.35011187195777893,0.006834135856479406,23.15008544921875,0.8571679592132568
28,0.44448786973953247,0.012515300884842873,22.094064712524414,0.8236112594604492,0.3487148582935333,0.006891524884849787,23.33030128479004,0.8562985062599182
29,0.4338207244873047,0.012363919988274574,22.216020584106445,0.8257220387458801,0.37724748253822327,0.007230930030345917,23.030288696289062,0.8521335124969482
30,0.4328842759132385,0.012400730513036251,22.191862106323242,0.8272535800933838,0.33269354701042175,0.006638938095420599,23.18129539489746,0.858158528804779
31,0.4234796166419983,0.011899987235665321,22.292325973510742,0.8277612924575806,0.3309164345264435,0.006827466189861298,23.30446434020996,0.8616178035736084
32,0.42828601598739624,0.012403609231114388,22.188295364379883,0.8266043663024902,0.34541621804237366,0.007389295846223831,22.94670295715332,0.8585081696510315
33,0.4263148903846741,0.012418481521308422,22.08359146118164,0.8265815377235413,0.3651142120361328,0.007513444870710373,22.81982421875,0.8557133674621582
34,0.41884124279022217,0.011960215866565704,22.274934768676758,0.8282280564308167,0.32392260432243347,0.006946980487555265,23.297605514526367,0.8628289103507996
35,0.4085788130760193,0.011678485199809074,22.39984703063965,0.8306769132614136,0.32699644565582275,0.006552271079272032,23.47206687927246,0.8581359386444092
36,0.41177991032600403,0.011783205904066563,22.365520477294922,0.8307449221611023,0.32943037152290344,0.007260559126734734,22.922929763793945,0.8590938448905945
37,0.40401285886764526,0.011618800461292267,22.47821807861328,0.8321194052696228,0.3218322992324829,0.007244594395160675,22.893798828125,0.8561577796936035
38,0.4102100431919098,0.01162595022469759,22.289752960205078,0.8310294151306152,0.32424482703208923,0.0067174192517995834,23.220033645629883,0.8558657169342041
39,0.4048500657081604,0.01178829651325941,22.358661651611328,0.8318935632705688,0.3223884403705597,0.006470436695963144,23.51763916015625,0.8590781092643738
40,0.3958751857280731,0.011453312821686268,22.485193252563477,0.8320385813713074,0.327249675989151,0.0065444051288068295,23.436691284179688,0.8619909882545471
41,0.39611852169036865,0.011676333844661713,22.356353759765625,0.8319917321205139,0.3117554485797882,0.007087884936481714,23.149789810180664,0.8590121865272522
42,0.40227338671684265,0.011942961253225803,22.357622146606445,0.8322803378105164,0.33308491110801697,0.006524270866066217,23.399595260620117,0.8616424202919006
43,0.39980825781822205,0.011547558009624481,22.43101692199707,0.8315926790237427,0.3217337429523468,0.0071547795087099075,22.90410614013672,0.8522116541862488
44,0.39222678542137146,0.011381599120795727,22.42483139038086,0.8313431739807129,0.32081887125968933,0.007258692290633917,22.623292922973633,0.8573737144470215
45,0.38930216431617737,0.011439325287938118,22.537643432617188,0.8325610160827637,0.314404159784317,0.006462614983320236,23.4779109954834,0.8569054007530212
46,0.3814590871334076,0.011294684372842312,22.586650848388672,0.8334406614303589,0.3405405282974243,0.0076151215471327305,22.84214973449707,0.8557219505310059
47,0.3898310661315918,0.011524315923452377,22.62787437438965,0.8332154154777527,0.30884718894958496,0.0067006852477788925,23.422807693481445,0.8621723651885986
48,0.37679150700569153,0.010994995944201946,22.663427352905273,0.8347304463386536,0.3192580044269562,0.007826240733265877,22.338829040527344,0.8531175255775452
49,0.3876999616622925,0.011351537890732288,22.498991012573242,0.8322612047195435,0.3122546374797821,0.006698247045278549,23.37981605529785,0.8637239933013916
50,0.38440343737602234,0.011418754234910011,22.461563110351562,0.8316097855567932,0.36294791102409363,0.00690869428217411,23.13783836364746,0.8563191294670105
51,0.388292521238327,0.011163347400724888,22.591833114624023,0.8334175944328308,0.32758742570877075,0.0069848340936005116,23.297948837280273,0.8550258278846741
52,0.37903720140457153,0.011308427900075912,22.48405647277832,0.8326190710067749,0.30746808648109436,0.006532080937176943,23.515108108520508,0.8582963347434998
53,0.37579867243766785,0.011040721088647842,22.603302001953125,0.834270179271698,0.32100710272789,0.00667305663228035,23.35368537902832,0.8510544300079346
54,0.3797893822193146,0.01117117702960968,22.524106979370117,0.8322534561157227,0.30626916885375977,0.00612054904922843,23.64592170715332,0.8643060326576233
55,0.36526477336883545,0.010973171330988407,22.846010208129883,0.8352546691894531,0.32653379440307617,0.006524966564029455,23.13102149963379,0.8540945649147034
56,0.37359705567359924,0.010953322052955627,22.704509735107422,0.8342720866203308,0.3009386956691742,0.006715867668390274,23.521352767944336,0.8593776822090149
57,0.3718882203102112,0.011075231246650219,22.693967819213867,0.8355625867843628,0.3175009489059448,0.006943094078451395,23.322603225708008,0.8588843941688538
58,0.3670044243335724,0.01109289564192295,22.567934036254883,0.8349712491035461,0.3259289264678955,0.006597048137336969,23.320661544799805,0.8555161356925964
59,0.3632623851299286,0.010790277272462845,22.83804702758789,0.8364566564559937,0.3015526235103607,0.006479562725871801,23.517576217651367,0.8618669509887695
60,0.36410364508628845,0.011016607284545898,22.719057083129883,0.8359524607658386,0.31103190779685974,0.006953686010092497,23.1339168548584,0.8577041029930115
61,0.358578085899353,0.01070448663085699,22.821889877319336,0.8356754183769226,0.31840822100639343,0.007612751796841621,22.7302303314209,0.8531014323234558
62,0.3664909899234772,0.010849143378436565,22.803544998168945,0.8365212678909302,0.3036494255065918,0.006432866211980581,23.591737747192383,0.8634207844734192
63,0.3561374843120575,0.010848534293472767,22.80064582824707,0.8363387584686279,0.31177157163619995,0.006506247445940971,23.49286460876465,0.861863374710083
64,0.35438358783721924,0.010868409648537636,22.82464027404785,0.8367326855659485,0.31089216470718384,0.006824825424700975,23.01716423034668,0.858102560043335
65,0.3532795310020447,0.010782335884869099,22.80898094177246,0.8378599882125854,0.3152804374694824,0.0064239539206027985,23.40632438659668,0.8569555282592773
66,0.3561096489429474,0.01076225470751524,22.822031021118164,0.8360133767127991,0.324607253074646,0.007188641000539064,22.81058692932129,0.8437724709510803
67,0.3669871985912323,0.01113984640687704,22.64706802368164,0.8326409459114075,0.3036500811576843,0.006525477860122919,23.35972785949707,0.859569251537323
68,0.35476499795913696,0.010835443623363972,22.72453498840332,0.83620285987854,0.3127268850803375,0.0067621502093970776,23.426427841186523,0.8560702800750732
69,0.34745413064956665,0.010926850140094757,22.72145652770996,0.8350421190261841,0.3081669509410858,0.006374996155500412,23.44805145263672,0.8569281697273254
70,0.3479703366756439,0.010574561543762684,22.912797927856445,0.837104856967926,0.313411682844162,0.006406527012586594,23.48564338684082,0.8568041920661926
71,0.35342609882354736,0.010768446139991283,22.774938583374023,0.8365468382835388,0.3163551688194275,0.007375342305749655,22.712949752807617,0.8498684763908386
72,0.36010539531707764,0.011047057807445526,22.689611434936523,0.8340080976486206,0.31379643082618713,0.006204551551491022,23.39375877380371,0.8576696515083313
73,0.35276147723197937,0.01097887009382248,22.73336410522461,0.8354755640029907,0.31834763288497925,0.006098101381212473,23.6059627532959,0.8585503697395325
74,0.3408215641975403,0.010387289337813854,22.92427635192871,0.838092029094696,0.3045591711997986,0.007121870759874582,23.134183883666992,0.857325553894043
75,0.33980441093444824,0.010568727739155293,22.893423080444336,0.8376758694648743,0.3025113046169281,0.0072598629631102085,23.141084671020508,0.858293354511261
76,0.3390983045101166,0.010585681535303593,22.911645889282227,0.836698055267334,0.2993476688861847,0.006791593041270971,23.414329528808594,0.8548707365989685
77,0.34555068612098694,0.010877180844545364,22.85175132751465,0.8371545076370239,0.3152411878108978,0.0072760432958602905,22.928068161010742,0.8559070229530334
78,0.3398137092590332,0.010551009327173233,22.8236083984375,0.8380044102668762,0.3035885989665985,0.006421763449907303,23.712602615356445,0.8585138320922852
79,0.33799636363983154,0.010533601976931095,22.870159149169922,0.8375819325447083,0.3080556392669678,0.006765877362340689,23.342145919799805,0.8531902432441711
80,0.3398342430591583,0.010735373012721539,22.813812255859375,0.836266040802002,0.31660735607147217,0.00637628510594368,23.442277908325195,0.8505273461341858
81,0.3362276554107666,0.010490059852600098,22.90874481201172,0.8370774984359741,0.3119094669818878,0.006406059022992849,23.509889602661133,0.8578274250030518
82,0.32988277077674866,0.010160641744732857,23.06708335876465,0.8388772010803223,0.29045215249061584,0.0068246531300246716,23.5289363861084,0.8584319949150085
83,0.3349073827266693,0.010314670391380787,22.96550750732422,0.8378736972808838,0.3120702803134918,0.007171329576522112,23.043167114257812,0.8531014323234558
84,0.32970938086509705,0.01042898464947939,22.974430084228516,0.8380293250083923,0.3024546802043915,0.006685534026473761,23.196897506713867,0.8514443039894104
85,0.33170321583747864,0.010529709979891777,22.83863639831543,0.8370046615600586,0.28778764605522156,0.006205597426742315,23.65535545349121,0.8584568500518799
86,0.3250108063220978,0.010213412344455719,23.020584106445312,0.8394202589988708,0.30196189880371094,0.006719549652189016,23.07648468017578,0.8531274795532227
87,0.33524683117866516,0.010804368183016777,22.765958786010742,0.836840808391571,0.3011484444141388,0.006490111351013184,23.5506649017334,0.8572275042533875
88,0.32927635312080383,0.010358117520809174,23.013427734375,0.8385952711105347,0.29644569754600525,0.006382604595273733,23.508230209350586,0.858756959438324
89,0.3281022310256958,0.010295093059539795,22.893665313720703,0.8366918563842773,0.2922128140926361,0.007164146285504103,22.940889358520508,0.8549911379814148
90,0.3314513862133026,0.010295839980244637,23.004396438598633,0.837010383605957,0.30119574069976807,0.006884834263473749,23.325973510742188,0.853654146194458
91,0.32774728536605835,0.01055364590138197,22.971294403076172,0.8379103541374207,0.3004581332206726,0.006360489875078201,23.56424903869629,0.8548989295959473
92,0.32265838980674744,0.010421046987175941,23.017959594726562,0.8390076160430908,0.31015482544898987,0.007002609316259623,22.9278507232666,0.8512976169586182
93,0.32532602548599243,0.010237205773591995,22.964723587036133,0.839414656162262,0.3140668570995331,0.006632068660110235,23.241525650024414,0.8509376645088196
94,0.3253481388092041,0.01002675760537386,22.787395477294922,0.8379499316215515,0.29699578881263733,0.006546664983034134,23.331146240234375,0.8564338088035583
95,0.3252178728580475,0.010420343838632107,22.87208366394043,0.8375850915908813,0.2989628314971924,0.007329962681978941,22.87778663635254,0.8548468947410583
96,0.33274248242378235,0.01029928307980299,22.901887893676758,0.8389001488685608,0.2932518422603607,0.006819621194154024,23.43414306640625,0.8538338541984558
97,0.32183974981307983,0.010342315770685673,22.9915771484375,0.839455783367157,0.2899569272994995,0.006459705997258425,23.493745803833008,0.8598383069038391
98,0.3290442228317261,0.010278230533003807,22.94289779663086,0.8377507328987122,0.2867635190486908,0.006676394958049059,23.47633934020996,0.8589981198310852
99,0.31303781270980835,0.010124847292900085,23.097591400146484,0.839745044708252,0.3119610846042633,0.0066392868757247925,23.333389282226562,0.8495133519172668
100,0.3218584358692169,0.010426981374621391,22.970035552978516,0.837498664855957,0.29693543910980225,0.006526363547891378,23.343475341796875,0.8568697571754456
101,0.32689347863197327,0.010653497651219368,22.85360336303711,0.8375431895256042,0.30334797501564026,0.0070707909762859344,23.16291046142578,0.8498486876487732
102,0.3249717354774475,0.010424669831991196,22.97480583190918,0.8373147249221802,0.2946490943431854,0.006620605010539293,23.487489700317383,0.8556070327758789
103,0.31185048818588257,0.010057227686047554,23.039447784423828,0.8401345014572144,0.3127361536026001,0.007857628166675568,22.213777542114258,0.8440932631492615
104,0.3141346275806427,0.010178298689424992,22.927907943725586,0.8387916684150696,0.2934912145137787,0.006622210144996643,23.37251853942871,0.856072723865509
105,0.31000444293022156,0.009985771030187607,23.065471649169922,0.8408953547477722,0.28990069031715393,0.006604740861803293,23.569860458374023,0.8581743240356445
106,0.3102589249610901,0.010090472176671028,23.108261108398438,0.8384130001068115,0.29369786381721497,0.0064874556846916676,23.523557662963867,0.858661949634552
107,0.30961525440216064,0.010154303163290024,23.085275650024414,0.8401272892951965,0.30063071846961975,0.006759069859981537,23.4287166595459,0.853924572467804
108,0.31164097785949707,0.010137622244656086,23.087501525878906,0.8383195400238037,0.313232421875,0.006671862676739693,23.224363327026367,0.8487326502799988
109,0.31013351678848267,0.010205832310020924,23.14882469177246,0.8396896719932556,0.3214453458786011,0.007337622344493866,22.577421188354492,0.8442113399505615
110,0.3078262507915497,0.010044694878160954,23.068357467651367,0.8389476537704468,0.29889509081840515,0.006816335022449493,23.090286254882812,0.847126305103302
111,0.30676332116127014,0.01012371014803648,22.99905014038086,0.8382207155227661,0.29695114493370056,0.007588336244225502,22.615121841430664,0.84549880027771
112,0.3291260600090027,0.010286657139658928,22.925159454345703,0.8351238965988159,0.2927798926830292,0.0063829501159489155,23.579988479614258,0.8548452854156494
113,0.3106342852115631,0.010244175791740417,22.99086570739746,0.838283121585846,0.29835379123687744,0.00645904615521431,23.356103897094727,0.8565818667411804
114,0.30394646525382996,0.009845354594290257,23.116069793701172,0.8397113680839539,0.3001045286655426,0.007205755915492773,22.916040420532227,0.85347980260849
115,0.30695033073425293,0.010153303854167461,23.138837814331055,0.8383088111877441,0.2969401180744171,0.006533624604344368,23.423051834106445,0.8553566932678223
116,0.308415949344635,0.009973096661269665,23.09178924560547,0.8389211893081665,0.3087296783924103,0.006767271086573601,23.184326171875,0.8498146533966064
117,0.30226168036460876,0.009881061501801014,23.163942337036133,0.8399726748466492,0.288628488779068,0.006826950237154961,23.296152114868164,0.8546541333198547
118,0.3051903545856476,0.010024899616837502,23.08797836303711,0.8396603465080261,0.29651737213134766,0.0062661729753017426,23.4349308013916,0.8554962277412415
119,0.2993275225162506,0.009724573232233524,23.222625732421875,0.8411909937858582,0.29936766624450684,0.006794445216655731,23.44582176208496,0.8489289879798889
120,0.3029848635196686,0.010032961145043373,23.037662506103516,0.837788999080658,0.28452572226524353,0.006348466034978628,23.72392463684082,0.8553368449211121
121,0.2999618351459503,0.009974849410355091,23.184444427490234,0.838549792766571,0.31898438930511475,0.006745270919054747,23.318572998046875,0.8507523536682129
122,0.3073115050792694,0.009977041743695736,23.047542572021484,0.8383267521858215,0.29755011200904846,0.006609393749386072,23.406082153320312,0.8552026152610779
123,0.30496543645858765,0.009935037232935429,23.120561599731445,0.838171124458313,0.29722365736961365,0.006063587963581085,23.671430587768555,0.8561704754829407
124,0.3001052141189575,0.010117878206074238,23.020584106445312,0.8378739356994629,0.3158375918865204,0.006569951307028532,23.495920181274414,0.8534672856330872
125,0.3019515573978424,0.010236193425953388,23.138490676879883,0.838444709777832,0.29518306255340576,0.0066360607743263245,23.45514678955078,0.8517338633537292
126,0.3020719885826111,0.010107079520821571,23.062501907348633,0.8371484279632568,0.29587259888648987,0.006801902782171965,23.390892028808594,0.8561530709266663
127,0.2941572666168213,0.009802269749343395,23.17458152770996,0.8394539952278137,0.28851088881492615,0.0069618322886526585,23.056062698364258,0.85484379529953
128,0.29182034730911255,0.009741001762449741,23.170839309692383,0.8393574953079224,0.3069510757923126,0.00769433518871665,22.4107723236084,0.8490455746650696
129,0.3050001561641693,0.009808577597141266,23.119482040405273,0.8374608159065247,0.30046001076698303,0.006517107132822275,23.4766902923584,0.8533649444580078
130,0.2939348816871643,0.009990057907998562,23.136438369750977,0.8379966020584106,0.3140936493873596,0.0065446216613054276,23.048187255859375,0.8452571034431458
131,0.2973100244998932,0.009860290214419365,23.166561126708984,0.8379496932029724,0.29908955097198486,0.00675967475399375,23.218780517578125,0.8554673194885254
132,0.3010327219963074,0.009950920008122921,23.17236328125,0.8374899625778198,0.2874469459056854,0.006630519405007362,23.3632755279541,0.854423999786377
133,0.2865607738494873,0.009797503240406513,23.224838256835938,0.8395392298698425,0.2890518009662628,0.006314652040600777,23.7187442779541,0.8542552590370178
134,0.2914923131465912,0.009746117517352104,23.205446243286133,0.8384774923324585,0.29388514161109924,0.006293857470154762,23.557329177856445,0.8485282063484192
135,0.29167863726615906,0.010125446133315563,23.127307891845703,0.8379486203193665,0.31257811188697815,0.00632157176733017,23.478200912475586,0.8485217094421387
136,0.29389646649360657,0.009938507340848446,23.128339767456055,0.8364178538322449,0.30415961146354675,0.006795921828597784,23.194137573242188,0.8557903170585632
137,0.2915234863758087,0.009892324917018414,23.158849716186523,0.8374651074409485,0.29252341389656067,0.006177334580570459,23.58152961730957,0.8579203486442566
138,0.28641268610954285,0.009673692286014557,23.21337127685547,0.8390741944313049,0.298080712556839,0.006849317345768213,23.234453201293945,0.8570145964622498
139,0.28554418683052063,0.009859581477940083,23.265403747558594,0.8388696908950806,0.3230181932449341,0.007114051375538111,23.00391960144043,0.8412620425224304
140,0.29395556449890137,0.00987890176475048,23.073453903198242,0.836850643157959,0.2996242642402649,0.0066603138111531734,23.35309410095215,0.8481361865997314
141,0.28449833393096924,0.009707583114504814,23.222660064697266,0.8394092321395874,0.30312618613243103,0.006553661543875933,23.241615295410156,0.8506739735603333
142,0.2925572693347931,0.009768323972821236,23.186044692993164,0.8371851444244385,0.3016313314437866,0.0063052051700651646,23.509132385253906,0.8524370789527893
143,0.29280439019203186,0.010090308263897896,23.130023956298828,0.8373135924339294,0.30543452501296997,0.006735304370522499,23.264001846313477,0.8516477942466736
144,0.2835789620876312,0.009764090180397034,23.216537475585938,0.8375940322875977,0.2924487888813019,0.006300454493612051,23.540048599243164,0.8534147143363953
145,0.2779236137866974,0.009581195190548897,23.193580627441406,0.8387113809585571,0.2929060161113739,0.006333441007882357,23.569421768188477,0.8546517491340637
146,0.28718218207359314,0.009880896657705307,23.15786361694336,0.8383297920227051,0.2972526550292969,0.006547841709107161,23.472036361694336,0.8564023971557617
147,0.27980151772499084,0.009725403040647507,23.226085662841797,0.8383808732032776,0.29206839203834534,0.006255315616726875,23.560644149780273,0.8535852432250977
148,0.2891286015510559,0.009844641201198101,23.140111923217773,0.8369795680046082,0.31231293082237244,0.007014691364020109,23.05739402770996,0.8478086590766907
149,0.2810046076774597,0.00977728795260191,23.186641693115234,0.8371411561965942,0.2992953062057495,0.006791564170271158,23.12627410888672,0.8522205948829651
150,0.27771371603012085,0.009506198577582836,23.220190048217773,0.8381401896476746,0.29558613896369934,0.006580736953765154,23.241945266723633,0.8488793969154358
151,0.2723068594932556,0.0098457932472229,23.24324607849121,0.8385520577430725,0.31383970379829407,0.007048361003398895,22.946638107299805,0.8417658805847168
152,0.27876076102256775,0.009635969065129757,23.127208709716797,0.836999773979187,0.296576589345932,0.006610877811908722,23.40407371520996,0.8522946238517761
153,0.2811339199542999,0.009663471952080727,23.180156707763672,0.836859405040741,0.29054534435272217,0.00620627636089921,23.615495681762695,0.8516435623168945
154,0.27481552958488464,0.009751991368830204,23.23024559020996,0.838249683380127,0.2987021505832672,0.006654549390077591,23.180307388305664,0.8522223830223083
155,0.2811973989009857,0.009705610573291779,23.109821319580078,0.8366724848747253,0.2953219413757324,0.006916966754943132,22.947614669799805,0.8485015034675598
156,0.2690628468990326,0.009377919137477875,23.275720596313477,0.8382905125617981,0.28714045882225037,0.006438178475946188,23.62510108947754,0.8521213531494141
157,0.27404263615608215,0.009581291116774082,23.294803619384766,0.8366237282752991,0.2913946509361267,0.006531975697726011,23.440210342407227,0.8516525626182556
158,0.2761145830154419,0.009729777462780476,23.249326705932617,0.8380059003829956,0.29502204060554504,0.006348359864205122,23.544830322265625,0.8535792231559753
159,0.27035465836524963,0.009511684067547321,23.241308212280273,0.8383029103279114,0.2981691062450409,0.006440810393542051,23.48856544494629,0.8512341976165771
160,0.268777459859848,0.009515215642750263,23.27544593811035,0.8380656242370605,0.2927369773387909,0.006527995225042105,23.407094955444336,0.8512018322944641
161,0.2661048471927643,0.00924510695040226,23.33628273010254,0.8380414247512817,0.2976062297821045,0.0062255957163870335,23.57673454284668,0.8457211852073669
162,0.28077980875968933,0.0098381033167243,23.206111907958984,0.8324844241142273,0.3041483759880066,0.00668356055393815,23.194717407226562,0.8467407822608948
163,0.2673695385456085,0.00950586423277855,23.268901824951172,0.8374938368797302,0.2991865277290344,0.0066163744777441025,23.258726119995117,0.8538163304328918
164,0.2674436867237091,0.009488659910857677,23.311464309692383,0.8376908898353577,0.30321821570396423,0.006857144180685282,23.0711669921875,0.8491451740264893
165,0.2703581750392914,0.009621264412999153,23.302387237548828,0.836030125617981,0.30134889483451843,0.006322480272501707,23.323789596557617,0.8508685231208801
166,0.27040907740592957,0.009678663685917854,23.251501083374023,0.8359271883964539,0.3045208156108856,0.006367895752191544,23.395551681518555,0.8510132431983948
167,0.2746856212615967,0.009449233300983906,23.194894790649414,0.8362641930580139,0.2936231195926666,0.006449615582823753,23.616270065307617,0.8503430485725403
168,0.26720622181892395,0.009655308909714222,23.28827476501465,0.8365811109542847,0.29759347438812256,0.00634993240237236,23.52171516418457,0.8491132259368896
169,0.2693658769130707,0.00952606275677681,23.30406379699707,0.8354319930076599,0.2951658070087433,0.006281321402639151,23.63356590270996,0.8486166000366211
170,0.2815731465816498,0.010054280050098896,23.15144157409668,0.833834171295166,0.3257144093513489,0.006916293408721685,22.85738182067871,0.8405242562294006
171,0.26883989572525024,0.009377427399158478,23.31446647644043,0.8355984091758728,0.2954484224319458,0.006502225529402494,23.2738037109375,0.8449695110321045
172,0.2658658027648926,0.009473420679569244,23.32550811767578,0.8358113169670105,0.29725557565689087,0.0069874003529548645,23.033483505249023,0.846583366394043
173,0.2800355851650238,0.00994864385575056,23.18630027770996,0.8338322639465332,0.2992653250694275,0.006260080728679895,23.429750442504883,0.8511285781860352
174,0.2711741328239441,0.009858044795691967,23.17578125,0.834572970867157,0.2931317389011383,0.00656967842951417,23.24785614013672,0.8500229716300964
175,0.26110437512397766,0.009339012205600739,23.335952758789062,0.8371763229370117,0.2995266020298004,0.00668822368606925,23.34480094909668,0.8485882878303528
176,0.25413239002227783,0.009270130656659603,23.406347274780273,0.8374578356742859,0.28898927569389343,0.006542133633047342,23.469125747680664,0.8501334190368652
177,0.2557922303676605,0.00926903821527958,23.37600326538086,0.8381794691085815,0.28202974796295166,0.0065505909733474255,23.509675979614258,0.8529236316680908
178,0.25544190406799316,0.009289965033531189,23.371501922607422,0.8378084301948547,0.3130190670490265,0.006397270131856203,23.44734764099121,0.8394489884376526
179,0.2595656216144562,0.009344043210148811,23.349706649780273,0.8372840285301208,0.31070318818092346,0.006592191755771637,23.294275283813477,0.8428065180778503
180,0.2602514624595642,0.009304662235081196,23.284826278686523,0.836751401424408,0.29698270559310913,0.006487926468253136,23.36175537109375,0.8484890460968018
181,0.2644997835159302,0.00948125496506691,23.245452880859375,0.8347038626670837,0.2983360290527344,0.006441801320761442,23.4776554107666,0.8477151989936829
182,0.2583390772342682,0.009566720575094223,23.28437614440918,0.8363224864006042,0.29700562357902527,0.00657637370750308,23.310972213745117,0.8477831482887268
183,0.25877541303634644,0.00947592407464981,23.35993003845215,0.8345600962638855,0.31523504853248596,0.006681577768176794,23.248807907104492,0.8428487777709961
184,0.25952884554862976,0.00945597980171442,23.281002044677734,0.8356587886810303,0.3048429787158966,0.006359476130455732,23.364534378051758,0.8469098210334778
185,0.26087310910224915,0.009455442428588867,23.322189331054688,0.8343290686607361,0.29298028349876404,0.006799816619604826,23.216325759887695,0.8486940264701843
186,0.2577572464942932,0.009316529147326946,23.308008193969727,0.8356810808181763,0.2905031144618988,0.0063876197673380375,23.59086036682129,0.8496286273002625
187,0.25592467188835144,0.009508506394922733,23.32354164123535,0.8351651430130005,0.29937055706977844,0.006638821214437485,23.411575317382812,0.8465948700904846
188,0.25491300225257874,0.009349064901471138,23.31740379333496,0.8366568088531494,0.29690980911254883,0.006805578246712685,23.22968864440918,0.8436314463615417
189,0.2524404227733612,0.009486953727900982,23.32703971862793,0.8348265886306763,0.293185293674469,0.006335803773254156,23.460641860961914,0.845367431640625
190,0.25400641560554504,0.009387915022671223,23.271804809570312,0.8358618021011353,0.28989481925964355,0.006398431491106749,23.54014778137207,0.8506137728691101
191,0.2514006197452545,0.0093774925917387,23.34010124206543,0.8355196714401245,0.3005949854850769,0.006568033713847399,23.20001220703125,0.8477339744567871
192,0.25520986318588257,0.009334871545433998,23.368261337280273,0.834985613822937,0.29127031564712524,0.0068671684712171555,23.091636657714844,0.8468060493469238
